0,1,2,3,4,5,Clusters
3.752818709588693,1.2524099448833168,5.406915411027935,2.100487032821587,3.6417606597419994,1.7367687602877104,1
4.575832169974985,1.1424936212663481,6.397416925015476,2.8198499052404213,4.621403380902793,2.489594254020339,1
2.2431379402908154,4.821523856978452,1.892599397227432,2.6979528759567812,1.1439170781694425,3.5811444535426147,4
3.6070622658435854,1.6258236361863492,5.470525543934191,2.4673297539563928,3.881950353751965,1.4096389366657376,5
2.3545625077992955,4.913207022812229,2.0989948263587594,2.8112032274491385,1.5036788785597437,3.702150191675662,4
5.988035615196636,2.2104137010538554,7.546987344788964,4.018980404926978,5.686560628395647,3.9496458899024187,1
5.826897993403964,1.8413958709491032,7.437478467919234,3.7914849193381266,5.555887224089123,3.754103265568368,1
3.9578810747004844,1.3536983284211812,5.473217092194597,1.8728275679917068,3.5935853567982274,2.3112182384334896,1
2.6699319360115967,5.793046297875065,1.4027480829246284,3.6111756130145083,1.8416239675363126,4.420128408244541,2
2.9674689518377737,6.8848296630233285,1.715119101106645,4.874175939691617,3.2299871310010824,5.069861556604307,2
3.1369553666981504,2.040424855567292,4.50449455941658,1.1521547075362044,2.6470511137898614,2.0588216081730035,3
1.2823579405775511,3.9691952323240853,2.6713298797751874,2.37856653238955,1.864763485980721,2.1436764920358007,0
2.0760901671120813,5.026717958074416,2.31398596277953,3.0810768770825927,2.0381543943851415,3.531844942917599,4
3.2157019976654238,2.100647624613325,4.529929945722004,1.3231944595192837,2.6862435353100675,2.133357353755182,3
2.8306918488478847,2.1844775991520033,4.526558949676221,1.5304939597237166,2.890445661713688,1.5821460172727326,3
3.8086225996819416,1.9877168559123626,5.594188903267032,2.7431970746524694,4.044813216558123,1.8128496319954024,5
4.6315262524843055,0.9186092346702196,6.363186102136992,2.8561203627184204,4.558072516704863,2.4046777949033515,1
2.297994511290835,4.051698806059752,2.9447351581185495,2.05281500404052,1.6915269527085648,3.055605668480068,4
1.3726936849966442,4.947740630311408,1.9727549852917214,3.106802565037279,1.9962239221430793,3.119857146877085,0
2.069607849069873,3.159241968956181,3.6477760835240542,2.1371910487591905,2.431926577745243,1.5413552754837307,5
5.91104405604796,2.1255765047675435,7.511967626702797,3.925965725811264,5.655690251350925,3.892917360126617,1
4.872550156469033,1.211111178365054,6.436976505871539,2.8021938794172505,4.551408454419697,2.927510751607236,1
2.0224167611998403,3.3047185436668434,3.7667049729295736,2.175969787699716,2.6392299590679515,1.7547072443615197,5
1.894518117512829,4.737285840636162,1.6644064140986274,2.456656858233965,0.7656448168605339,3.452566551757528,4
4.746714285381666,1.7251404116462903,6.521400154718548,3.092760590004007,4.799011915257567,2.790820912653863,1
2.3930817171756065,4.938816266547105,2.1533919231504703,2.8488245417553677,1.5760038004536825,3.718951600084665,4
3.09738300139442,2.0156746802427836,4.490008943634706,1.0637029289331754,2.6268370742949676,2.018014984855304,3
1.369665667515018,4.188181288938853,2.9960367915104342,2.525694589100343,2.336689750719675,2.4627838185113102,0
2.0670416915554233,5.879183781374061,1.4539372488854,3.9417395786987397,2.4101657339902296,4.043704428063736,2
5.702531954823597,2.5791077948276397,7.5934317833731155,4.3084664157211945,5.966719401675088,3.5918260294635114,1
3.1936660325517585,2.1633077999606773,4.57488883876528,1.3191395583702785,2.7485340501628475,2.1645841487980326,3
3.99511688941828,1.585135153371749,5.542309245058583,1.9815756716727508,3.694924595632377,2.441855552681586,1
2.1954965428612234,3.2907181527862446,3.764492697954681,2.281421330630214,2.6054032861362426,1.7437481900192624,5
2.3036699533177725,3.0572366411616154,3.6192702356705806,1.73118772944726,2.1502856592357436,1.9665257285934779,3
2.6331359020215417,5.794699003188803,1.4265560826934904,3.5935561371575795,1.8563800312290244,4.419747347686863,2
2.7700303557056043,1.9621519329729233,4.42121983400775,1.3498030557379723,2.7111133844125606,1.3027965101104193,5
3.9415671609605702,2.1032207630705506,5.666888347424166,2.512484223859687,4.035015352892293,2.4032381526592066,1
1.9673809075090984,5.785315311797257,1.1958630013250264,3.5844895291473473,2.0398058077815104,4.151974112771557,2
3.778760263494132,1.5068114117843718,5.463217927340112,2.1845718616884,3.7407893010145683,1.9263449762907436,1
3.8041893361447965,7.858884576227457,2.321981625861663,5.765643554482019,4.075878654101213,6.027327974835687,2
2.828667605212251,6.840410406613945,1.5410533765378096,4.798074058423031,3.1355865364188635,5.002886128796504,2
2.8252496728596124,2.3776943197891596,4.567601863886429,2.1599454499461475,3.1318011725893755,1.2184059394754614,5
